1,2,4,2,5,2,7,2,6,2,3,9,12,9,9,9,9,14,13,14,9,15,9,16,18,3,21,25,11,25,11,22,11,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,2,5,2,6,2,3,9,9,16,18,3,17,14,9,15,9,9,9,14,13,14,17,3,9,12,9,3,19,3,21,3,18,16,9,15,9,14,13,14,9,9,12,9,3,17,3,21,25,11,22,11,11,3,19,3,20,24,23,24,20,3,2,5,2,4,2,7,2,5,2,3,9,9,14,9,15,9,16,18,3,17,3,9,12,9,3,11,11,22,11,25,11,11,3,2,1,0,0,0,0,0,0,0,0
1,2,6,2,7,2,4,2,5,2,3,9,12,9,9,14,13,14,9,15,9,16,18,3,17,14,17,3,19,3,20,3,21,25,11,22,11,11,3,19,3,20,24,23,24,20,3,18,16,18,3,21,25,11,22,11,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,2,5,2,7,2,6,2,3,9,12,9,9,14,13,14,17,3,17,14,9,15,9,16,18,3,21,25,11,22,11,22,11,11,3,19,3,20,24,23,24,20,3,17,3,21,25,11,25,21,3,18,16,9,14,17,14,9,9,3,2,5,2,4,2,3,9,12,9,9,14,17,3,18,16,9,15,9,9,3,19,3,20,24,23,24,20,3,21,25,11,22,11,11,3,2,1,0,0,0,0,0,0,0,0
1,2,6,2,7,2,5,2,4,2,3,9,12,9,9,14,13,14,17,3,18,16,9,15,9,16,18,3,21,25,11,22,11,11,3,19,3,19,3,20,24,23,24,20,3,11,11,22,11,25,21,3,18,3,18,16,9,16,9,15,9,14,17,14,13,14,9,9,12,9,9,14,13,14,9,9,3,2,5,2,7,2,6,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,2,4,2,7,2,5,2,3,9,9,16,18,3,17,3,9,12,9,9,15,9,14,17,14,13,14,9,9,3,21,25,11,22,11,22,11,11,3,19,3,20,24,23,24,20,3,9,12,9,3,2,5,2,4,2,6,2,7,2,3,9,9,16,18,3,17,3,9,12,9,9,15,9,14,13,14,9,14,13,14,9,9,3,11,11,25,21,25,11,22,11,11,3,19,3,20,24,23,24,20,3,2,1,0
1,2,6,2,7,2,4,2,5,2,3,9,12,9,9,14,17,3,18,16,9,15,9,16,9,9,3,19,3,19,3,20,3,11,11,22,11,25,21,25,11,25,11,22,11,11,3,19,3,20,24,23,24,20,3,18,16,9,15,9,14,13,14,9,14,13,14,17,3,17,14,9,9,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,2,7,2,4,2,5,2,3,19,3,20,24,23,24,23,24,20,3,17,3,18,16,9,15,9,14,13,14,9,9,12,9,3,11,11,25,21,25,11,11,3,9,9,9,9,14,13,17,3,18,16,18,3,20,24,23,24,20,3,2,3,21,25,11,22,11,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
